Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
Hasbro Toy Box Quarterly,One-Shot (2017),IDW Publishing,Issue:,# 1,https://comicbookrealm.com/cover-scan/64d157bbcba0e3b306ae2bdab682834b/xl/idw-publishing-hasbro-toy-box-quarterly-one-shot-issue-1.jpg,Dec '17,$5.99,8-27714-01435-8-00111,"Ted Anderson
Scripts
Heather Breckel
Colors
Katie Cook
Scripts - Pencils
Bobby Curnow
Editor
Tony Fleecs
Pencils
David Hedgecock
Editor
Tom B. Long
Letters
Christa Miesner
Cover Art - Letters
Nico Pena
Pencils
Valentina Pinto
Colors
Christina Rice
Scripts
Neil Uyetake
Letters",,"Everyone loves to play in the Hasbro Toy Box! In this special collection of existing material, find kid-friendly stories from across the My Little Pony: Friendship is Magic, Hanazuki, and Equestria Girls comics! ",https://comicbookrealm.com/series/50820/0/idw-publishing-hasbro-toy-box-quarterly-one-shot
The Haunted Mansion: Frights of Fancy,(2020),IDW Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/9ec1fd0f1144a6faca03a8aae2616bc5/xl/idw-publishing-the-haunted-mansion-frights-of-fancy-soft-cover-1.jpg,Aug '20,$9.99,978-1684056071,"Nicoletta Baldari
Pencils
Egle Bartolini
Pencils - Inks
Elizabeth Brei
Editor
Sina Grace
Scripts
Christa Miesner
Letters
Valentina Pinto
Colors",,"Welcome, foolish mortals... to the Haunted Mansion, where the crypt doors creak and the tombstones quake. The happy haunts are getting ready to throw a swinging wake, and all the goblins and ghoulies are invited-so be sure to bring your death certificate! Featuring all of your favorite grim grinning ghosts! Celebrate the 50th anniversary of one of Disneyland's most beloved rides with this original graphic novel!
 ",https://comicbookrealm.com/series/61078/0/idw-publishing-the-haunted-mansion-frights-of-fancy
Headspace,(2015),IDW Publishing,TPB:,# 1,https://comicbookrealm.com/cover-scan/36d5961471901508ee9ea7fccf38572f/xl/idw-publishing-headspace-tpb-1.jpg,Apr '15,$19.99,978-1631403033,,,"Headspace

What if your town were the mental construct of a killer? The inhabitants of Carpenter Cover are about to find out. ",https://comicbookrealm.com/series/39060/0/idw-publishing-headspace
Her Bark & Her Bite,(2017),IDW Publishing,TPB:,# 1,https://comicbookrealm.com/cover-scan/4bde7c78d15293cda8b30befa3f2bae5/xl/idw-publishing-her-bark-her-bite-tpb-1.jpg,Apr '17,$9.99,978-1603094078,,,"Soon after young artist Rebecca arrives in the big city, she stumbles headlong into the arms of the charismatic Victor. When they fall madly in love, she's thrown into his socialite world of glamorous parties, devoted fans, and layabout debutantes. The people, the art, and the acclaim are exhilarating - until Victor's affections start to wander to his new pug, Princess. With her new boyfriend slipping away before her eyes, Rebecca's jealousy and fear threaten to upend everything. Can she hold onto the man she loves? Does she even really want to? ",https://comicbookrealm.com/series/47799/0/idw-publishing-her-bark-her-bite
The Heretic,(2008),IDW Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/b84de7e53693afb8b3d252602dd42eff/xl/idw-publishing-the-heretic-soft-cover-1.jpg,Nov '08,$17.99,978-1600103162,"Bad@$$
Colors
Meloney Crawford Chadwick
Editor
F.R. Deleonardo
Scripts
Joseph (Joe) Phillips
Scripts - Pencils - Inks
Ian Stude
Asst. Editor
Dexter Vines
Inks
John E. Workman Jr.
Letters",Heretic (Dark Horse),"Where the so-called honorable heroes of Terceron City have fallen short, The Heretic surges forward, willing to use any means possible to achieve justice. A rogue from an ancient brotherhood of religious assassins, he has denounced both his murderous past and the Allegiance's code of honor, determined to deliver his city out of sin. ",https://comicbookrealm.com/series/21753/0/idw-publishing-the-heretic
A Hero's Death,(2015),IDW Publishing,TPB:,# 1,https://comicbookrealm.com/cover-scan/70e2c4d5492c1a962460b0537adf87e2/xl/idw-publishing-a-heros-death-tpb-1.jpg,Dec '15,$17.99,978-1631404993,"Ricardo 'Rick' Sanchez
Scripts
Mark Texeira
Pencils",,"From industry legend Mark Texeira (Ghost Rider, Punisher, Moon Knight) and writer Ricardo Sanchez (Resident Evil, Legends of the Dark Knight, Teen Titans GO!) comes a story about our collective need for hope, optimism, and heroes. The Hero died 20 years ago but her death still haunts one young reporter. Now, on the anniversary of her death, the reporter digs in to find the truth about what really happened. This special edition from IDW collects the fully painted graphic novel by Texeira and Sanchez, 'Kill your Heroes,' an illustrated short story based on the character, art gallery, and the original short story the graphic novel was based on. ",https://comicbookrealm.com/series/41573/0/idw-publishing-a-heros-death
Hodge the Hedgehog,(2010),IDW Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/f973844469d6fed1c2359c046872e323/xl/idw-publishing-hodge-the-hedgehog-hard-cover-1.jpg,,$15.99,,,, ,https://comicbookrealm.com/series/26680/0/idw-publishing-hodge-the-hedgehog
Horrorcide,One-Shot (2004),IDW Publishing,Issue:,# 1,https://comicbookrealm.com/cover-scan/4290a018afe1a52f192765a93b7314d9/l/idw-publishing-horrorcide-one-shot-issue-1.jpg,Sep '04,$6.99,8-27714-81518-4-00111,"Chee
Pencils - Inks
Alex Garner
Inks
Tom B. Long
Colors
Jeff Mariotte
Editor
Josh Medors
Pencils - Cover Art
Steve Niles
Scripts
Robbie Robbins
Letters
Ben Templesmith
Pencils",, ,https://comicbookrealm.com/series/17185/0/idw-publishing-horrorcide-one-shot
Hothouse: The Long Afternoon Of Earth,(2009),IDW Publishing,TPB:,# 1,https://comicbookrealm.com/cover-scan/0386bb4edc144d89af5dab4aeed4279f/l/idw-publishing-hothouse-the-long-afternoon-of-earth-tpb-1.jpg,,$14.99,,,,New Classics of the Fantastic ,https://comicbookrealm.com/series/22383/0/idw-publishing-hothouse-the-long-afternoon-of-earth
Howard Nostrand's Nightmares,(2014),IDW Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/ae8922dc22f6410f6952207808ab010b/xl/idw-publishing-howard-nostrands-nightmares-hard-cover-1.jpg,Dec '14,$24.99,978-1631401510,,,"Howard Nostrand's brilliant horror-comics art was done during the height of the criticism against comics that resulted in government investigations and the Comics Code. Nostrand's style was an incredibly skilled, perfect mash-up of the EC artists Wally Wood and Jack Davis. Nostrand could be as innovative as Will Eisner, another influence on the artist. Five stories will be painstakingly reproduced from the rare original art! WARNING: Not for the squeamish-as you can see from the cover Nostrand's gore could be over the top-we can't show you the insides here to protect the Diamond Previews family-friendly content.  ",https://comicbookrealm.com/series/37997/0/idw-publishing-howard-nostrands-nightmares
Hyperactive,(2008),IDW Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/0388702b0733cd518a87ad36c0f5a598/l/idw-publishing-hyperactive-hard-cover-1.jpg,,$12.99,,,, ,https://comicbookrealm.com/series/21947/0/idw-publishing-hyperactive
Heartbreakers Meet Boilerplate,(2005),IDW Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/63c0e9db64d79378a481a325a3526ca3/l/idw-publishing-heartbreakers-meet-boilerplate-soft-cover-1.jpg,Jul '05,$0.00,,,, ,https://comicbookrealm.com/series/12187/0/idw-publishing-heartbreakers-meet-boilerplate
Herb Trimpe's Incredible Hulk: Artist’s Edition,(2015),IDW Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/1bc58fe66103ff67d158531e2c195579/xl/idw-publishing-herb-trimpes-incredible-hulk-artists-edition-hard-cover-1.jpg,Nov '15,$125.00,9-78163-14041-6,,,"Herb Trimpe was one of the premier artists working for Marvel in the 1960s and 1970s. His extended run on The Hulk is a high point for many fans of Bruce Banner's rampaging alter ego, with masterful inks by both Trimpe and John Severin. This Artist’s Edition features at least five complete stories by Trimpe and an incredible cover gallery to boot! ",https://comicbookrealm.com/series/40956/0/idw-publishing-herb-trimpes-incredible-hulk-artists-edition
"Hey, Amateur!",(2020),IDW Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/188c931199b4ea530132699997407c9d/xl/idw-publishing-hey-amateur-soft-cover-1.jpg,Nov '20,$19.99,978-1684057665,,,"Go From Novice To Nailing It In 9 Panels

What do you want to learn about? Take your pick in this anthology combining the unprecedented approach of a ""how to"" book with the diverse subject matter from over 100 contributors sharing their hidden talents via one-page, nine-panel comics! Includes entries from a variety of comics talent including Michael Allred, Kelly Sue Deconnick, Becky Cloonan, Sanford Greene, Paul Pope, Gail Simone, Gene Ha, Box Brown, Gilbert Hernandez, Leah Moore, Chynna Clugston Flores, and more. Each story is part personal ""how to,"" part ""how-so."" Learn new skills or hone the ones you've got. Some of these one-pagers will illuminate aspects of the comic book storytelling process like drawing likenesses, lettering, and cropping art panels. Others go beyond the comics world from the practical (catching a loose dog, changing a tire, speaking in public), to the fun (creating cheap horror makeup, skanking at a ska show, faking a guitar solo), to the peculiar (destroying the Internet, training your doppelganger, surviving a bear attack--probably). All from a diverse mix of creators from South Africa, South America, North America, England, India, and other parts of the world sharing their favorite recipes, traditions, talents, and skills! Learn about a myriad array of subjects from your favorite creators in this fun, educational anthology. ",https://comicbookrealm.com/series/62622/0/idw-publishing-hey-amateur
Highwayman,(2019),IDW Publishing,TPB:,# 1,https://comicbookrealm.com/cover-scan/e1381764668837cead290a44ce35de3b/xl/idw-publishing-highwayman-tpb-1.jpg,May '19,$19.99,978-1603094412,,,"Israeli cartoonist Koren Shadmi (Love Addict, The Abaddon) turns to science fiction in a sprawling, ambitious journey across time and space. Forever on the move, Highwayman travels through the vastness of North America searching for the source of his condition. He suffers from a strange, seemingly incurable disease: immortality. Bound to the road and at the mercy of whomever will give him a ride, he encounters people who reflect the rapidly changing world around him. Moving through centuries of change, he watches humanity's precarious trajectory towards an unknown future. ",https://comicbookrealm.com/series/56698/0/idw-publishing-highwayman
Horror by Heck,(2016),IDW Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/c456d806e5d0964537317fd463ea2fc9/xl/idw-publishing-horror-by-heck-hard-cover-1.jpg,Jan '16,$24.99,978-1631404634,"Don Heck
Scripts - Pencils",,"Don Heck was the co-creator of Marvel's Iron Man and the long time Avengers artist. In the 1950s Heck did a score of artistically brilliant and extremely beyond-the-pale, extremely gruesome, Pre-Code Horror comic book covers and comics. The Chilling Archives of Horror Comics now gives it's loving attention to this unsung horror master! This beautiful hardcover book sports the usual Yoe Books detailed history, rare images reproduced from original art and more mind-blowing ephemera to give a fascinating look at the dark side of Dapper Don Heck. ",https://comicbookrealm.com/series/42100/0/idw-publishing-horror-by-heck
Hyde,(2004),IDW Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/8299536cee2fca09e4d399f91b8ad64d/l/idw-publishing-hyde-soft-cover-1.jpg,Oct '04,$7.49,1-93238-2453--,"Steve Niles
Scripts
Kris Oprisko
Scripts
Robbie Robbins
Letters
Chris Ryall
Editor
Nick Stakal
Pencils - Cover Art",, ,https://comicbookrealm.com/series/13204/0/idw-publishing-hyde
IDW Publishing: 2009 Catalog,One-Shot (2009),IDW Publishing,Issue:,# 1,https://comicbookrealm.com/cover-scan/15fe4987ff48275cb350afe3113164f6/xl/idw-publishing-idw-publishing-2009-catalog-one-shot-issue-1.jpg,Jan '09,Free,,"Ashley Wood
Cover Art",, ,https://comicbookrealm.com/series/51355/0/idw-publishing-idw-publishing-2009-catalog-one-shot
IDW Publishing: Backlist Catalog 2008,One-Shot (2008),IDW Publishing,Issue:,nn,https://comicbookrealm.com/cover-scan/4dd4773b9f3bac067b20aba4465983f3/xl/idw-publishing-idw-publishing-backlist-catalog-2008-one-shot-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/36842/0/idw-publishing-idw-publishing-backlist-catalog-2008-one-shot
IDW: 50,One-Shot (2016),IDW Publishing,Issue:,nn,https://comicbookrealm.com/cover-scan/84624bb65f8a9c2b6f17a7441ae9e837/xl/idw-publishing-idw-50-one-shot-issue-nn.jpg,May '16,Free,,,"Donatello (Purple | TMNT)
Leonardo (Blue | TMNT)
Michelangalo (Orange | TMNT)
Raphael (Red | TMNT)
Samurai Jack",50 IDW Books Every Fan Should Own! ,https://comicbookrealm.com/series/43465/0/idw-publishing-idw-50-one-shot
IDW: Fall Catalog 2014,One-Shot (2014),IDW Publishing,Issue:,nn,https://comicbookrealm.com/cover-scan/2731c1841b1a6851d2dbaee6e969d8f3/xl/idw-publishing-idw-fall-catalog-2014-one-shot-issue-nn.jpg,Dec '14,Free,,,"Donatello (Purple | TMNT)
Cover Only
Egon Spengler (Ghostbusters)
Cover Only
Food Fight (Skylanders)
Cover Only
Jet-Vac (Skylanders)
Cover Only
Leonardo (Blue | TMNT)
Cover Only
Michelangalo (Orange | TMNT)
Cover Only
Peter Venkman (Ghostbusters)
Cover Only
Raphael (Red | TMNT)
Cover Only
Ray Stantz (Ghostbusters)
Cover Only
Spyro (Skylanders)
Cover Only
Stealth Elf (Skylanders)
Cover Only
Winston Zeddemore (Ghostbusters)
Cover Only","Kids Back to School Edition

Skylanders / TMNT / Ghostbusters Flipbook ",https://comicbookrealm.com/series/37549/0/idw-publishing-idw-fall-catalog-2014-one-shot
IDW: Spring Catalog 2015,One-Shot (2015),IDW Publishing,Issue:,nn,https://comicbookrealm.com/cover-scan/ea6222e5fbf4370def2915c3b8f34a26/xl/idw-publishing-idw-spring-catalog-2015-one-shot-issue-nn.jpg,Apr '15,Free,8-27714-00831-9-00111,"John Barber
Scripts
Elsa Charretier
Pencils
Pierrick Colinet
Scripts
Casey Coller
Cover Art
Anthony Diecidue
Pencils
John Fawcett
Scripts
Jody Houser
Scripts
Mike Johnson
Scripts
Barry Kitson
Pencils
Szymon Kudranski
Pencils
Scott Mairghread
Scripts
Graeme Manson
Scripts
Val Mayerik
Pencils
Steve Niles
Scripts
Livio Ramondelli
Pencils
Nick Runge
Cover Art
Chris Ryall
Scripts
Tony Shasteen
Pencils
Cat Staggs
Pencils
Sarah Stone
Pencils
Mark Waid
Scripts
Ashley Wood
Pencils","Captain Kirk (James T. Kirk | Star Trek)
Commander Spock (Vulcan | Star Trek)
Ensign Chekov (Pavel Andreievich Chekov | Star Trek)
Lieutenant Uhura (Nyota Uhura | Star Trek)
Optimus Prime (Orion Pax | Autobot)
Swindle (Combaticon | Decepticon)
Windblade (Autobot)","Want a sneak-peak at the new Orphan Black series, Empire: Uprising, and any other number of action-packed upcoming IDW series? This is the place to find it! ",https://comicbookrealm.com/series/39044/0/idw-publishing-idw-spring-catalog-2015-one-shot
