Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
World War II Comix: Guadalcanal Had it All,(2018),Monroe Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/b1e7cfb75c50d0f13ff83904311d7bbc/xl/monroe-publications-world-war-ii-comix-guadalcanal-had-it-all-issue-1.jpg,Oct '18,$4.95,978-0998889337,"Jay Wertz
Scripts",,"Like the Halls of Montezuma and the Shores of Tripoli, Guadalcanal will forever be a part of United States Marine Corps history and lore. On this rustic South Pacific island, Marines made the first invasion of lands seized by the Japanese in their initial sweep through the region. At stake was air superiority in a wide area of the South Pacific and beyond. The bloody six-month campaign ended with U. S. and Allied victory, but in the process thousands of lives and dozens of ships and planes on both sides were sacrificed. Comic book includes graphic history and continuation of the serialized graphic novel Separated By War. ",https://comicbookrealm.com/series/54195/0/monroe-publications-world-war-ii-comix-guadalcanal-had-it-all
World War II Comix: Midway - Battle that Changed the Pacific War,(2018),Monroe Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/7d8bcb7d737cea695d31072760f944aa/xl/monroe-publications-world-war-ii-comix-midway-battle-that-changed-the-pacific-war-issue-1.jpg,Jul '18,$4.95,978-0998889375,,,"This fully-illustrated account details all the major battles, decisions, and outcomes as the Japanese military sought to collapse the United States' principal military enclave in East Asia and seize a country rich in natural and human resources for their Greater East Asia Prosperity Sphere. The planned 50-day campaign took 133 days because they underestimated the grit of their foes. Despite horrendous conditions, lack of air support, food, and medicine, sheer grit compelled the Americans and Filipinos not to give up, even if the rest of the world had given up on them. ",https://comicbookrealm.com/series/53138/0/monroe-publications-world-war-ii-comix-midway-battle-that-changed-the-pacific-war
World War II Comix: Pearl Harbor and the Day of Infamy,One-Shot (2018),Monroe Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/db747627bea11a6245f9389d660b991e/xl/monroe-publications-world-war-ii-comix-pearl-harbor-and-the-day-of-infamy-one-shot-issue-1.jpg,Aug '18,$4.95,978-0998889399,,,"This fully-illustrated account details all the major battles, decisions, and outcomes as the Japanese military sought to collapse the United States' principal military enclave in East Asia and seize a country rich in natural and human resources for their Greater East Asia Prosperity Sphere. The planned 50-day campaign took 133 days because they underestimated the grit of their foes. Despite horrendous conditions, lack of air support, food, and medicine, sheer grit compelled the Americans and Filipinos not to give up, even if the rest of the world had given up on them. ",https://comicbookrealm.com/series/53233/0/monroe-publications-world-war-ii-comix-pearl-harbor-and-the-day-of-infamy-one-shot
World War II Comix: They Called Themselves the Battling Bastards of Bataan,One-Shot (2018),Monroe Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/d309f7566cd5e734e3ea7f574f741ac8/xl/monroe-publications-world-war-ii-comix-they-called-themselves-the-battling-bastards-of-bataan-one-shot-issue-1.jpg,Aug '18,$4.95,978-0998889382,,,"This fully-illustrated account details all the major battles, decisions, and outcomes as the Japanese military sought to collapse the United States' principal military enclave in East Asia and seize a country rich in natural and human resources for their Greater East Asia Prosperity Sphere. The planned 50-day campaign took 133 days because they underestimated the grit of their foes. Despite horrendous conditions, lack of air support, food, and medicine, sheer grit compelled the Americans and Filipinos not to give up, even if the rest of the world had given up on them. ",https://comicbookrealm.com/series/53232/0/monroe-publications-world-war-ii-comix-they-called-themselves-the-battling-bastards-of-bataan-one-shot
The Best of Clint Langley: A Dark Dragon Books Art Collection,(2015),Dark Dragon Books,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/4851287f81cca59620e3d6723a29d698/xl/dark-dragon-books-the-best-of-clint-langley-a-dark-dragon-books-art-collection-hard-cover-1.jpg,Jul '15,$29.95,,,,"The Best of Clint Langley presents some of his finest work created over twenty years. Includes Langley's work from Slaine: The Books of Invasions, ABC Warriors: The Volgan War, World of Warcraft, EverQuest, Celtos, Nemesis the Warlock, World of Darkness, and many more. ",https://comicbookrealm.com/series/67688/0/dark-dragon-books-the-best-of-clint-langley-a-dark-dragon-books-art-collection
The Best of Mike Ratera: A Dark Dragon Books Art Collection,(2015),Dark Dragon Books,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/77b90a545ee9a26448da8e85adb5049e/xl/dark-dragon-books-the-best-of-mike-ratera-a-dark-dragon-books-art-collection-hard-cover-1.jpg,Jul '15,$29.95,,,,"Mike Ratera has worked on comics for French publishers. He recently finished drawing Stalag-X for Gestalt comics on which he worked with award-winning author Kevin J. Anderson in partnership with TV writer/producer Steven L. Sears. Mike is a wizard with his pencil. He glamours his readers with a distinct style of lines, shadows and colors. From luscious women to cruel monsters, he masters all of them. But there is one spell Mike never wants to get rid of. The magic spell that his muse Seffana has put on him. A Large part of this book is dedicated to her. Also you'll find beautiful art of striking Gladiators, Heroes, Glamour Girls, and Mohican Indians. ",https://comicbookrealm.com/series/67689/0/dark-dragon-books-the-best-of-mike-ratera-a-dark-dragon-books-art-collection
The Best of Mike S. Miller: A Dark Dragon Books Art Collection,(2015),Dark Dragon Books,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/878d0a37c164dd17674790dee7001b60/xl/dark-dragon-books-the-best-of-mike-s-miller-a-dark-dragon-books-art-collection-hard-cover-1.jpg,Jul '15,$29.95,978-9460783319,,,"The Best of Mike S. Miller shows examples of his art of DC and Marvel characters as well as some exciting crossover images. Also included are examples of game art, television images, as well as all his covers for A Game of Thrones-related comics. Mike S. Miller is a bestselling illustrator whose career has spanned over two decades primarily in comics and video games. After a decade working for Marvel and DC, Mike took a turn toward the independent, helming titles such as George R.R. Martin's prequel to A Game of Thrones: The Hedge Knight and The Sworn Sword. ",https://comicbookrealm.com/series/49455/0/dark-dragon-books-the-best-of-mike-s-miller-a-dark-dragon-books-art-collection
The Best of Paul Renaud: A Dark Dragon Books Art Collection,(2015),Dark Dragon Books,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/ac53b90c6194837a84174b6cd8e1a718/xl/dark-dragon-books-the-best-of-paul-renaud-a-dark-dragon-books-art-collection-hard-cover-1.jpg,Jul '15,$29.95,,,,"Paul Renaud is well known for his cover art for various publishers such as Marvel, Dynamite, Dark Horse and many others. This book contains a lot of his best work on Dejah Thores, Vampirella, Marvel heroes, and many more of the worlds finest comic characters. There is no way you can give a complete overview of his work, but we'll start anyway! ",https://comicbookrealm.com/series/67690/0/dark-dragon-books-the-best-of-paul-renaud-a-dark-dragon-books-art-collection
The Best of Vincenzo Cucca: A Dark Dragon Books Art Collection,(2015),Dark Dragon Books,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/f20e44b6b66f5e4579b580c1bcd4dda4/xl/dark-dragon-books-the-best-of-vincenzo-cucca-a-dark-dragon-books-art-collection-hard-cover-1.jpg,Jul '15,$29.95,,,,"Vincenzo Cucca is a master in drawing female curves. Always fresh, always with respect and always super sexy. Also his art of popular American heroes shows a whole new view of the comic scene. The Best of Vincenzo Cucca presents some of his finest work created during the last 15 years. With the use of relatively simple tools like pencils and ecoline, Vincenzo Cucca creates scenes we all want to be a part of. The fine curves of his drawings are stronger by the use of these techniques. Now you can enjoy the best of his wonderful art. ",https://comicbookrealm.com/series/67691/0/dark-dragon-books-the-best-of-vincenzo-cucca-a-dark-dragon-books-art-collection
Zombie Boy,Vol. 1 (1988),Timbuktu Graphix,Issue:,# 1,https://comicbookrealm.com/cover-scan/6c5091105d3a104ecb9daf04f2d9e8d3/xl/timbuktu-graphix-zombie-boy-vol-1-issue-1.jpg,Mar '88,$1.50,,,, ,https://comicbookrealm.com/series/48327/0/timbuktu-graphix-zombie-boy-vol-1
Zombie Boy's Hoodoo Tales,One-Shot (1989),Timbuktu Graphix,Issue:,# 1,https://comicbookrealm.com/cover-scan/334c554d27b971680ad7e66c0d4a89da/xl/timbuktu-graphix-zombie-boys-hoodoo-tales-one-shot-issue-1.jpg,,$1.50,,,, ,https://comicbookrealm.com/series/48329/0/timbuktu-graphix-zombie-boys-hoodoo-tales-one-shot
Zombie Boy: Rises Again,One-Shot (1994),Timbuktu Graphix,Issue:,# 1,https://comicbookrealm.com/cover-scan/6d3685bacfcf8fb39df28606202b7954/xl/timbuktu-graphix-zombie-boy-rises-again-one-shot-issue-1.jpg,,$2.50,,,, ,https://comicbookrealm.com/series/48328/0/timbuktu-graphix-zombie-boy-rises-again-one-shot
Zombie Boys: Hoodoo Tales / Joe Dinosaur-Head: Back to Back Horror Special,One-Shot (1989),Timbuktu Graphix,Issue:,# 1,https://comicbookrealm.com/cover-scan/45a1c7a838b203db1cf022e597602231/xl/timbuktu-graphix-zombie-boys-hoodoo-tales-joe-dinosaur-head-back-to-back-horror-special-one-shot-issue-1.jpg,,$1.50,,,,Flipbook ,https://comicbookrealm.com/series/63496/0/timbuktu-graphix-zombie-boys-hoodoo-tales-joe-dinosaur-head-back-to-back-horror-special-one-shot
Art of Doug Sneyd: Playboy Preliminaries,(2009),Sneyd Syndicate Inc.,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/d58b861f056cbc2e2338da74e5e50952/xl/sneyd-syndicate-inc-art-of-doug-sneyd-playboy-preliminaries-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/45329/0/sneyd-syndicate-inc-art-of-doug-sneyd-playboy-preliminaries
Art of Doug Sneyd: Preliminaries,(2010),Sneyd Syndicate Inc.,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/bd9e1588434838624f4f8e4e65d57428/xl/sneyd-syndicate-inc-art-of-doug-sneyd-preliminaries-soft-cover-1.jpg,2010,$0.00,,"Heidi Hutson
Editor
Doug Sneyd
Pencils - Cover Art",, ,https://comicbookrealm.com/series/45328/0/sneyd-syndicate-inc-art-of-doug-sneyd-preliminaries
The Art of Doug Sneyd: Superheroines,(2010),Sneyd Syndicate Inc.,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/9df7a020597bdad751a988094c0f09de/xl/sneyd-syndicate-inc-the-art-of-doug-sneyd-superheroines-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/45331/0/sneyd-syndicate-inc-the-art-of-doug-sneyd-superheroines
Art of Doug Sneyd: Vampirella,(2010),Sneyd Syndicate Inc.,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/ae555e2cb45e3948e408974354318216/xl/sneyd-syndicate-inc-art-of-doug-sneyd-vampirella-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/45330/0/sneyd-syndicate-inc-art-of-doug-sneyd-vampirella
The Adventures of Pioneer Pete and His Pals in Ferris Wheel Freak Out,One-Shot (1976),Pioneer Take Out Corporation,Issue:,# 102,https://comicbookrealm.com/cover-scan/edadf21206fdf18c174aef3d0b067ca3/xl/pioneer-take-out-corporation-the-adventures-of-pioneer-pete-and-his-pals-in-ferris-wheel-freak-out-one-shot-issue-102.jpg,1976,$0.00,,,,Promotional comic given away by Pioneer Take Out Restaraunt ,https://comicbookrealm.com/series/42495/0/pioneer-take-out-corporation-the-adventures-of-pioneer-pete-and-his-pals-in-ferris-wheel-freak-out-one-shot
Adventures of Pioneer Pete and His Pals: End of the Rainbow...,One-Shot (1980),Pioneer Take Out Corporation,Issue:,nn,,1980,Free,,,,Promotional comic given away by Pioneer Take Out Restaraunt ,https://comicbookrealm.com/series/42498/0/pioneer-take-out-corporation-adventures-of-pioneer-pete-and-his-pals-end-of-the-rainbow-one-shot
Adventures of Pioneer Pete and His Pals: Outer Space Take Out,One-Shot (1978),Pioneer Take Out Corporation,Issue:,nn,https://comicbookrealm.com/cover-scan/6a066c13d1ef10f466f3d233ce69d672/xl/pioneer-take-out-corporation-adventures-of-pioneer-pete-and-his-pals-outer-space-take-out-one-shot-issue-nn.jpg,1978,Free,,,,Promotional comic given away by Pioneer Take Out Restaraunt ,https://comicbookrealm.com/series/42496/0/pioneer-take-out-corporation-adventures-of-pioneer-pete-and-his-pals-outer-space-take-out-one-shot
Adventures of Pioneer Pete and His Pals: Pioneerland,One-Shot (1978),Pioneer Take Out Corporation,Issue:,nn,https://comicbookrealm.com/cover-scan/5fb2b6e4671c76839ff79a77abe405a7/xl/pioneer-take-out-corporation-adventures-of-pioneer-pete-and-his-pals-pioneerland-one-shot-issue-nn.jpg,Jan '78,Free,,,,Promotional comic given away by Pioneer Take Out Restaraunt ,https://comicbookrealm.com/series/42497/0/pioneer-take-out-corporation-adventures-of-pioneer-pete-and-his-pals-pioneerland-one-shot
Startling Facts About American Production,One-Shot (1951),National Association of Manufacturers,Issue:,nn,https://comicbookrealm.com/cover-scan/108aa96c412c6ecf144d9f30835799a9/xl/national-association-of-manufacturers-startling-facts-about-american-production-one-shot-issue-nn.jpg,1951,Free,,,,Promotional Giveaway ,https://comicbookrealm.com/series/58744/0/national-association-of-manufacturers-startling-facts-about-american-production-one-shot
Startling Facts About Dictatorship,One-Shot (1950),National Association of Manufacturers,Issue:,nn,https://comicbookrealm.com/cover-scan/abfc4b69c6ad1dfd2952111156ed814b/xl/national-association-of-manufacturers-startling-facts-about-dictatorship-one-shot-issue-nn.jpg,1950,Free,,,,Promotional Giveaway ,https://comicbookrealm.com/series/58742/0/national-association-of-manufacturers-startling-facts-about-dictatorship-one-shot
Startling Facts About Government Spending and Taxes,One-Shot (1952),National Association of Manufacturers,Issue:,nn,https://comicbookrealm.com/cover-scan/7a14095138c2c00db840a574fd85aeb1/xl/national-association-of-manufacturers-startling-facts-about-government-spending-and-taxes-one-shot-issue-nn.jpg,1952,Free,,,,Promotional Giveaway ,https://comicbookrealm.com/series/58741/0/national-association-of-manufacturers-startling-facts-about-government-spending-and-taxes-one-shot
Startling Facts About Research and Invention,One-Shot (1951),National Association of Manufacturers,Issue:,nn,https://comicbookrealm.com/cover-scan/7cc028b57af75c9549b863bc3ca4b1fa/xl/national-association-of-manufacturers-startling-facts-about-research-and-invention-one-shot-issue-nn.jpg,1951,Free,,,,Promotional Giveaway ,https://comicbookrealm.com/series/58743/0/national-association-of-manufacturers-startling-facts-about-research-and-invention-one-shot
Echo: A La Mode,(2014),Echo-X Inc.,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/a4dcf59c0cb820e8a3a6bb8143f36ff7/xl/echo-x-inc-echo-a-la-mode-soft-cover-1.jpg,Oct '14,$39.95,,,,"An exquisite collection of the best of Echo Chernik's art nouveau, erotic, and fantasy work. With over three dozen awards internationally, Echo is recognized as one of the top art nouveau illustrators in the world. Echo is currently the head of Echo-X Studios in Issaquah, Washington, and has been featured in four publications of Spectrum to date. ",https://comicbookrealm.com/series/67911/0/echo-x-inc-echo-a-la-mode
